external_tx_id,user_ref,occurred_at,amount,direction,category,description,currency
SYN-LARGE-09254,syn-user-0006,2025-02-28T21:51:24Z,38099.78,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09255,syn-user-0043,2025-01-21T18:21:54Z,12339.60,debit,Transport,Transport expense,LKR
SYN-LARGE-09256,syn-user-0258,2025-12-28T18:42:30Z,7163.34,credit,Refund,Refund transaction,LKR
SYN-LARGE-09257,syn-user-0018,2025-12-22T13:54:33Z,21235.00,debit,Food,Food expense,LKR
SYN-LARGE-09258,syn-user-0275,2025-04-20T14:21:40Z,46326.87,debit,Housing,Housing expense,LKR
SYN-LARGE-09259,syn-user-0262,2025-02-14T08:38:15Z,33667.38,debit,Education,Education expense,LKR
SYN-LARGE-09260,syn-user-0006,2025-05-19T17:37:03Z,80821.98,credit,Salary,Salary transaction,LKR
SYN-LARGE-09261,syn-user-0180,2025-03-23T20:56:25Z,4955.19,debit,Food,Food expense,LKR
SYN-LARGE-09262,syn-user-0180,2025-07-30T09:10:32Z,4007.86,debit,Transport,Transport expense,LKR
SYN-LARGE-09263,syn-user-0200,2025-06-21T22:19:07Z,11599.07,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09264,syn-user-0028,2025-02-19T11:10:11Z,17542.33,debit,Debt,Debt expense,LKR
SYN-LARGE-09265,syn-user-0136,2025-10-27T14:01:45Z,29206.16,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09266,syn-user-0205,2025-08-10T11:44:08Z,24301.71,debit,Food,Food expense,LKR
SYN-LARGE-09267,syn-user-0069,2025-01-27T14:52:34Z,33250.83,debit,Education,Education expense,LKR
SYN-LARGE-09268,syn-user-0198,2025-02-03T16:44:37Z,17617.50,debit,Travel,Travel expense,LKR
SYN-LARGE-09269,syn-user-0061,2025-05-31T09:45:30Z,4644.06,credit,Gift,Gift transaction,LKR
SYN-LARGE-09270,syn-user-0088,2025-05-24T08:32:11Z,54655.42,debit,Housing,Housing expense,LKR
SYN-LARGE-09271,syn-user-0029,2025-09-27T20:32:00Z,39010.25,debit,Travel,Travel expense,LKR
SYN-LARGE-09272,syn-user-0270,2025-09-11T22:45:19Z,5269.40,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09273,syn-user-0227,2025-04-11T10:57:03Z,118007.55,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09274,syn-user-0184,2025-08-26T17:37:11Z,54542.62,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09275,syn-user-0162,2025-09-02T21:53:41Z,8287.55,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09276,syn-user-0295,2025-03-22T08:57:56Z,15818.09,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09277,syn-user-0036,2026-01-08T13:30:03Z,19235.68,debit,Food,Food expense,LKR
SYN-LARGE-09278,syn-user-0093,2025-12-26T08:24:58Z,12572.85,debit,Food,Food expense,LKR
SYN-LARGE-09279,syn-user-0244,2025-04-03T15:05:02Z,25100.32,debit,Housing,Housing expense,LKR
SYN-LARGE-09280,syn-user-0085,2025-08-02T06:35:13Z,212677.79,credit,Salary,Salary transaction,LKR
SYN-LARGE-09281,syn-user-0096,2025-01-10T13:40:07Z,6182.87,debit,Debt,Debt expense,LKR
SYN-LARGE-09282,syn-user-0296,2025-05-02T16:51:53Z,18677.13,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09283,syn-user-0127,2025-02-16T13:03:30Z,54686.34,debit,Travel,Travel expense,LKR
SYN-LARGE-09284,syn-user-0119,2025-02-10T22:30:52Z,6564.12,debit,Education,Education expense,LKR
SYN-LARGE-09285,syn-user-0092,2025-09-28T07:19:09Z,3841.00,debit,Education,Education expense,LKR
SYN-LARGE-09286,syn-user-0119,2025-09-17T06:47:37Z,15625.49,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09287,syn-user-0004,2025-01-08T20:39:27Z,32722.32,debit,Education,Education expense,LKR
SYN-LARGE-09288,syn-user-0145,2025-03-22T20:33:50Z,29748.18,debit,Education,Education expense,LKR
SYN-LARGE-09289,syn-user-0189,2025-03-18T08:12:58Z,28753.77,debit,Debt,Debt expense,LKR
SYN-LARGE-09290,syn-user-0269,2025-06-15T20:40:41Z,8644.61,debit,Food,Food expense,LKR
SYN-LARGE-09291,syn-user-0134,2025-05-09T09:50:37Z,30134.11,debit,Savings,Savings expense,LKR
SYN-LARGE-09292,syn-user-0184,2025-05-10T13:13:16Z,94818.00,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09293,syn-user-0131,2025-01-22T22:23:50Z,22699.97,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09294,syn-user-0170,2025-02-02T09:28:06Z,9291.63,credit,Refund,Refund transaction,LKR
SYN-LARGE-09295,syn-user-0001,2025-09-25T13:05:21Z,12151.13,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09296,syn-user-0222,2025-05-28T20:43:08Z,21242.82,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09297,syn-user-0174,2025-05-09T16:15:32Z,38958.42,debit,Education,Education expense,LKR
SYN-LARGE-09298,syn-user-0281,2025-03-02T17:12:08Z,16570.33,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09299,syn-user-0141,2025-08-30T09:50:27Z,3288.93,debit,Food,Food expense,LKR
SYN-LARGE-09300,syn-user-0078,2025-02-28T21:16:49Z,52515.82,debit,Travel,Travel expense,LKR
SYN-LARGE-09301,syn-user-0146,2025-08-04T08:51:55Z,2718.14,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09302,syn-user-0177,2025-12-14T09:45:39Z,9336.78,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09303,syn-user-0010,2025-09-10T16:07:38Z,90864.60,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09304,syn-user-0193,2025-05-28T06:24:44Z,4723.07,debit,Transport,Transport expense,LKR
SYN-LARGE-09305,syn-user-0218,2025-02-03T21:41:17Z,3081.20,debit,Debt,Debt expense,LKR
SYN-LARGE-09306,syn-user-0266,2025-05-31T19:53:58Z,20334.09,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09307,syn-user-0238,2025-03-03T15:52:31Z,35988.03,debit,Housing,Housing expense,LKR
SYN-LARGE-09308,syn-user-0102,2025-12-19T12:21:34Z,44698.76,debit,Travel,Travel expense,LKR
SYN-LARGE-09309,syn-user-0289,2025-10-14T12:21:42Z,11656.23,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09310,syn-user-0185,2025-02-28T19:47:38Z,2505.64,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09311,syn-user-0191,2025-05-18T11:17:26Z,20339.14,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09312,syn-user-0291,2025-04-23T21:35:33Z,13460.84,debit,Food,Food expense,LKR
SYN-LARGE-09313,syn-user-0100,2025-12-03T11:48:03Z,19794.52,debit,Education,Education expense,LKR
SYN-LARGE-09314,syn-user-0158,2025-04-28T22:32:35Z,34389.75,debit,Education,Education expense,LKR
SYN-LARGE-09315,syn-user-0140,2025-03-14T19:20:26Z,21432.93,debit,Food,Food expense,LKR
SYN-LARGE-09316,syn-user-0145,2025-07-01T11:33:16Z,9855.28,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09317,syn-user-0010,2025-04-15T18:19:47Z,17871.11,debit,Education,Education expense,LKR
SYN-LARGE-09318,syn-user-0190,2025-12-22T18:33:38Z,809.40,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09319,syn-user-0154,2025-03-18T18:37:14Z,8455.23,debit,Transport,Transport expense,LKR
SYN-LARGE-09320,syn-user-0003,2025-11-17T21:11:07Z,21451.77,debit,Housing,Housing expense,LKR
SYN-LARGE-09321,syn-user-0098,2025-10-18T11:02:44Z,9234.32,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09322,syn-user-0015,2026-02-19T16:28:56Z,19186.57,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09323,syn-user-0085,2025-12-07T19:46:03Z,20343.67,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09324,syn-user-0040,2025-10-07T13:52:49Z,17539.36,debit,Food,Food expense,LKR
SYN-LARGE-09325,syn-user-0221,2025-12-13T16:34:02Z,50441.93,debit,Housing,Housing expense,LKR
SYN-LARGE-09326,syn-user-0185,2026-01-17T07:18:41Z,74256.28,debit,Travel,Travel expense,LKR
SYN-LARGE-09327,syn-user-0253,2025-09-07T09:32:50Z,29071.10,debit,Housing,Housing expense,LKR
SYN-LARGE-09328,syn-user-0271,2025-06-04T13:11:10Z,2155.76,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09329,syn-user-0270,2025-06-10T13:27:26Z,10179.48,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09330,syn-user-0003,2026-02-21T10:55:57Z,30652.70,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09331,syn-user-0048,2025-09-12T09:07:54Z,15037.28,debit,Savings,Savings expense,LKR
SYN-LARGE-09332,syn-user-0286,2025-03-31T06:52:44Z,5449.38,debit,Debt,Debt expense,LKR
SYN-LARGE-09333,syn-user-0166,2025-02-07T06:22:57Z,3490.46,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09334,syn-user-0267,2025-02-14T07:45:21Z,48117.37,debit,Savings,Savings expense,LKR
SYN-LARGE-09335,syn-user-0194,2025-03-13T14:29:36Z,2159.10,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09336,syn-user-0231,2025-07-26T14:12:16Z,32297.31,debit,Travel,Travel expense,LKR
SYN-LARGE-09337,syn-user-0198,2026-02-13T10:39:20Z,7686.89,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09338,syn-user-0133,2025-07-26T13:59:00Z,9102.74,debit,Education,Education expense,LKR
SYN-LARGE-09339,syn-user-0022,2025-04-25T18:42:25Z,10473.70,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09340,syn-user-0078,2025-05-01T13:47:41Z,18244.69,debit,Savings,Savings expense,LKR
SYN-LARGE-09341,syn-user-0024,2025-03-03T08:37:18Z,44473.14,debit,Savings,Savings expense,LKR
SYN-LARGE-09342,syn-user-0007,2026-01-21T17:08:03Z,95136.91,credit,Salary,Salary transaction,LKR
SYN-LARGE-09343,syn-user-0250,2025-12-06T15:06:19Z,16384.55,debit,Food,Food expense,LKR
SYN-LARGE-09344,syn-user-0198,2025-06-28T20:02:31Z,19888.70,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09345,syn-user-0020,2025-11-20T21:12:48Z,8330.48,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09346,syn-user-0234,2025-12-27T13:55:20Z,5803.36,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09347,syn-user-0180,2026-01-15T15:29:48Z,3201.29,debit,Transport,Transport expense,LKR
SYN-LARGE-09348,syn-user-0208,2025-07-18T06:36:58Z,7560.91,credit,Refund,Refund transaction,LKR
SYN-LARGE-09349,syn-user-0047,2025-11-27T13:23:35Z,48769.08,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09350,syn-user-0051,2025-07-08T17:39:52Z,215500.16,credit,Salary,Salary transaction,LKR
SYN-LARGE-09351,syn-user-0153,2025-01-30T18:21:27Z,14961.15,credit,Refund,Refund transaction,LKR
SYN-LARGE-09352,syn-user-0004,2025-10-10T14:38:54Z,18180.32,debit,Debt,Debt expense,LKR
SYN-LARGE-09353,syn-user-0161,2025-07-13T20:23:23Z,37541.54,debit,Debt,Debt expense,LKR
SYN-LARGE-09354,syn-user-0220,2026-01-26T07:05:48Z,38549.03,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09355,syn-user-0168,2025-03-10T06:40:05Z,315283.63,credit,Salary,Salary transaction,LKR
SYN-LARGE-09356,syn-user-0183,2025-01-14T14:10:01Z,9513.27,debit,Transport,Transport expense,LKR
SYN-LARGE-09357,syn-user-0051,2025-03-17T11:02:37Z,6331.41,debit,Education,Education expense,LKR
SYN-LARGE-09358,syn-user-0154,2025-04-24T10:19:55Z,1830.01,debit,Transport,Transport expense,LKR
SYN-LARGE-09359,syn-user-0044,2025-12-11T20:46:32Z,31959.16,debit,Savings,Savings expense,LKR
SYN-LARGE-09360,syn-user-0244,2025-04-19T20:09:13Z,58643.09,debit,Savings,Savings expense,LKR
SYN-LARGE-09361,syn-user-0021,2026-01-03T09:40:13Z,5016.90,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09362,syn-user-0200,2026-01-12T21:32:58Z,14524.19,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09363,syn-user-0185,2025-04-17T11:20:34Z,32262.13,debit,Savings,Savings expense,LKR
SYN-LARGE-09364,syn-user-0164,2025-05-07T16:07:20Z,29030.77,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09365,syn-user-0139,2025-02-23T07:18:15Z,6094.24,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09366,syn-user-0281,2025-09-10T22:18:35Z,27351.92,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09367,syn-user-0208,2026-01-10T09:59:19Z,13894.04,credit,Gift,Gift transaction,LKR
SYN-LARGE-09368,syn-user-0154,2026-01-13T07:36:55Z,46720.91,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09369,syn-user-0196,2025-10-24T21:36:43Z,25347.36,credit,Gift,Gift transaction,LKR
SYN-LARGE-09370,syn-user-0025,2025-02-21T22:34:00Z,43122.47,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09371,syn-user-0220,2025-04-14T14:22:00Z,28080.83,debit,Travel,Travel expense,LKR
SYN-LARGE-09372,syn-user-0165,2025-12-28T18:22:15Z,14581.31,debit,Transport,Transport expense,LKR
SYN-LARGE-09373,syn-user-0248,2025-01-24T22:56:03Z,10851.18,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09374,syn-user-0284,2025-07-01T16:03:22Z,16903.01,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09375,syn-user-0051,2026-02-26T06:11:29Z,7329.06,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09376,syn-user-0186,2025-07-05T09:58:17Z,27385.55,debit,Education,Education expense,LKR
SYN-LARGE-09377,syn-user-0091,2025-10-29T19:36:15Z,8222.86,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09378,syn-user-0195,2025-10-06T09:07:01Z,25265.93,debit,Housing,Housing expense,LKR
SYN-LARGE-09379,syn-user-0138,2025-06-27T15:24:01Z,24580.98,debit,Debt,Debt expense,LKR
SYN-LARGE-09380,syn-user-0203,2025-07-04T12:01:39Z,65295.93,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09381,syn-user-0217,2025-07-30T09:26:24Z,4960.97,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09382,syn-user-0028,2025-07-11T12:54:46Z,18535.37,debit,Education,Education expense,LKR
SYN-LARGE-09383,syn-user-0295,2025-01-21T12:26:11Z,29128.29,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09384,syn-user-0114,2025-04-09T12:04:44Z,39566.81,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09385,syn-user-0080,2025-12-18T09:43:02Z,218817.73,credit,Salary,Salary transaction,LKR
SYN-LARGE-09386,syn-user-0112,2025-10-05T06:56:02Z,11272.17,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09387,syn-user-0229,2026-01-15T22:06:54Z,23692.53,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09388,syn-user-0293,2025-12-20T19:55:24Z,36764.77,debit,Education,Education expense,LKR
SYN-LARGE-09389,syn-user-0221,2025-09-18T12:05:27Z,20535.95,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09390,syn-user-0165,2025-01-17T08:42:11Z,4096.60,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09391,syn-user-0252,2025-03-13T09:54:58Z,34210.59,debit,Debt,Debt expense,LKR
SYN-LARGE-09392,syn-user-0138,2025-01-28T13:17:24Z,11956.90,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09393,syn-user-0265,2025-11-04T22:56:18Z,26600.18,debit,Education,Education expense,LKR
SYN-LARGE-09394,syn-user-0128,2025-10-31T11:23:46Z,10545.09,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09395,syn-user-0265,2025-01-07T17:33:18Z,78208.51,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09396,syn-user-0293,2025-07-31T11:53:14Z,65405.86,credit,Salary,Salary transaction,LKR
SYN-LARGE-09397,syn-user-0019,2025-03-25T18:42:34Z,24724.37,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09398,syn-user-0205,2025-01-31T17:20:44Z,9935.49,debit,Education,Education expense,LKR
SYN-LARGE-09399,syn-user-0187,2025-07-06T08:52:45Z,5367.90,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09400,syn-user-0239,2025-12-13T18:50:26Z,10521.67,debit,Food,Food expense,LKR
SYN-LARGE-09401,syn-user-0071,2025-06-01T06:52:16Z,15339.79,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09402,syn-user-0046,2025-02-14T11:41:55Z,70740.69,credit,Salary,Salary transaction,LKR
SYN-LARGE-09403,syn-user-0202,2025-05-22T21:16:54Z,11255.94,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09404,syn-user-0270,2025-10-31T17:09:31Z,8711.46,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09405,syn-user-0174,2026-01-17T08:00:23Z,15161.71,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09406,syn-user-0119,2025-08-15T19:22:24Z,119017.85,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09407,syn-user-0115,2025-04-17T15:34:35Z,4859.62,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09408,syn-user-0038,2025-11-13T06:59:01Z,41724.36,credit,Gift,Gift transaction,LKR
SYN-LARGE-09409,syn-user-0087,2025-05-09T10:28:29Z,4540.90,credit,Gift,Gift transaction,LKR
SYN-LARGE-09410,syn-user-0193,2026-02-10T10:23:42Z,29731.03,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09411,syn-user-0299,2025-07-09T15:19:07Z,22217.55,debit,Education,Education expense,LKR
SYN-LARGE-09412,syn-user-0050,2025-03-08T11:05:30Z,11426.95,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09413,syn-user-0090,2026-02-09T14:03:42Z,16141.84,debit,Savings,Savings expense,LKR
SYN-LARGE-09414,syn-user-0148,2025-08-31T08:12:27Z,38593.75,debit,Debt,Debt expense,LKR
SYN-LARGE-09415,syn-user-0246,2025-02-26T15:48:37Z,36316.06,debit,Savings,Savings expense,LKR
SYN-LARGE-09416,syn-user-0258,2025-11-18T08:40:09Z,27968.54,debit,Debt,Debt expense,LKR
SYN-LARGE-09417,syn-user-0197,2025-05-01T15:05:19Z,7594.18,debit,Transport,Transport expense,LKR
SYN-LARGE-09418,syn-user-0180,2025-11-27T20:15:55Z,1339.63,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09419,syn-user-0109,2025-04-11T21:02:14Z,41698.88,debit,Debt,Debt expense,LKR
SYN-LARGE-09420,syn-user-0264,2025-03-24T17:47:09Z,13790.64,debit,Transport,Transport expense,LKR
SYN-LARGE-09421,syn-user-0255,2025-01-31T13:17:19Z,25452.55,debit,Education,Education expense,LKR
SYN-LARGE-09422,syn-user-0157,2026-02-28T15:24:16Z,10020.63,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09423,syn-user-0247,2025-05-12T13:06:05Z,26063.39,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09424,syn-user-0008,2025-02-06T11:46:04Z,6767.38,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09425,syn-user-0272,2025-02-17T17:34:34Z,88905.39,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09426,syn-user-0037,2025-03-25T22:26:24Z,48755.05,credit,Gift,Gift transaction,LKR
SYN-LARGE-09427,syn-user-0017,2025-09-18T13:23:06Z,4634.66,debit,Transport,Transport expense,LKR
SYN-LARGE-09428,syn-user-0037,2025-05-07T11:20:46Z,32311.71,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09429,syn-user-0136,2025-10-22T06:13:05Z,8465.86,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09430,syn-user-0241,2025-07-25T08:48:41Z,4398.09,debit,Food,Food expense,LKR
SYN-LARGE-09431,syn-user-0110,2026-03-02T21:12:03Z,2561.71,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09432,syn-user-0262,2025-02-20T13:28:22Z,4626.55,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09433,syn-user-0225,2025-05-22T17:55:41Z,25541.23,debit,Savings,Savings expense,LKR
SYN-LARGE-09434,syn-user-0063,2025-08-15T12:00:04Z,9528.29,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09435,syn-user-0209,2025-06-23T20:25:23Z,18629.68,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09436,syn-user-0230,2025-09-29T08:26:25Z,19206.64,credit,Gift,Gift transaction,LKR
SYN-LARGE-09437,syn-user-0181,2025-06-21T10:50:35Z,22767.12,debit,Food,Food expense,LKR
SYN-LARGE-09438,syn-user-0199,2025-05-09T07:57:07Z,11617.16,credit,Gift,Gift transaction,LKR
SYN-LARGE-09439,syn-user-0246,2025-02-17T11:56:11Z,36535.82,debit,Education,Education expense,LKR
SYN-LARGE-09440,syn-user-0065,2025-11-07T09:36:25Z,7809.50,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09441,syn-user-0163,2025-02-11T09:35:42Z,19430.13,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09442,syn-user-0008,2026-02-05T16:46:14Z,19311.28,debit,Housing,Housing expense,LKR
SYN-LARGE-09443,syn-user-0266,2026-01-12T14:49:10Z,49243.22,debit,Housing,Housing expense,LKR
SYN-LARGE-09444,syn-user-0010,2026-02-04T18:44:06Z,23067.04,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09445,syn-user-0020,2025-11-19T19:21:47Z,25532.30,debit,Debt,Debt expense,LKR
SYN-LARGE-09446,syn-user-0295,2025-12-23T21:01:54Z,86063.16,credit,Salary,Salary transaction,LKR
SYN-LARGE-09447,syn-user-0268,2025-08-24T14:44:37Z,11337.33,debit,Food,Food expense,LKR
SYN-LARGE-09448,syn-user-0062,2025-08-05T16:27:30Z,13590.16,debit,Food,Food expense,LKR
SYN-LARGE-09449,syn-user-0026,2025-12-12T16:07:46Z,13481.96,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09450,syn-user-0218,2025-10-09T17:09:41Z,116012.81,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09451,syn-user-0265,2025-07-07T08:55:55Z,17936.33,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09452,syn-user-0173,2025-05-28T06:25:32Z,19661.95,debit,Food,Food expense,LKR
SYN-LARGE-09453,syn-user-0300,2025-10-13T08:05:24Z,16580.42,debit,Food,Food expense,LKR
SYN-LARGE-09454,syn-user-0251,2025-10-01T07:35:49Z,11640.05,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09455,syn-user-0165,2025-03-01T19:28:23Z,40554.03,debit,Debt,Debt expense,LKR
SYN-LARGE-09456,syn-user-0235,2025-12-04T15:01:08Z,17569.05,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09457,syn-user-0099,2025-02-18T15:11:43Z,9559.75,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09458,syn-user-0198,2025-10-14T18:37:39Z,31386.13,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09459,syn-user-0177,2025-08-25T17:29:01Z,98514.36,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09460,syn-user-0024,2025-02-24T10:10:46Z,8170.01,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09461,syn-user-0139,2025-11-19T20:51:59Z,4485.90,debit,Transport,Transport expense,LKR
SYN-LARGE-09462,syn-user-0275,2025-11-11T09:57:18Z,2251.25,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09463,syn-user-0239,2025-07-20T06:36:25Z,3515.51,credit,Gift,Gift transaction,LKR
SYN-LARGE-09464,syn-user-0095,2026-01-13T11:09:22Z,13708.44,debit,Transport,Transport expense,LKR
SYN-LARGE-09465,syn-user-0291,2026-02-06T19:10:07Z,10093.25,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09466,syn-user-0003,2026-01-06T20:08:28Z,9928.46,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09467,syn-user-0070,2026-02-13T17:17:56Z,12510.12,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09468,syn-user-0298,2025-11-28T06:15:29Z,7717.61,credit,Refund,Refund transaction,LKR
SYN-LARGE-09469,syn-user-0166,2025-12-08T07:32:49Z,8739.19,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09470,syn-user-0265,2025-04-15T10:36:16Z,17261.00,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09471,syn-user-0265,2025-03-04T19:31:09Z,31078.53,debit,Housing,Housing expense,LKR
SYN-LARGE-09472,syn-user-0299,2025-06-02T08:58:37Z,25184.12,credit,Other Income,Other Income transaction,LKR
